157,삼성웰스토리(주),단체 급식 보조원,상용직,시급,9620,경기도 성남시 분당구 구미로 8 (구미동),대기업,경북지사,127.1097463,37.3376342
158,김천시시설관리공단,"기타 건물 관리원(공원, 종교시설 등)",계약직,시급,9620,경상북도 김천시 운동장길 1 (삼락동),"공사,공공",경북지사,128.0867858,36.1416315
159,(주)유신,사무 보조원(일반사업체),계약직,시급,9620,서울특별시 강남구 역삼로4길 8 (역삼동),대기업,경기북부지사,127.0317222,37.4929019
160,용마로지스(주),직업 운동선수,계약직,시급,9620,경기도 김포시 고촌읍 아라육로 78 전호리 719,대기업,경기북부지사,126.790339,37.5911345
161,사단법인부산지체장애인단체협의회제1공장,기계·금속 분야 단순 종사원,상용직,시급,9620,경기도 파주시 교하로505번길 16-27 591-6 (동패동),중소,경기북부지사,126.7207797,37.7036109
163,케이유엠 유한책임회사,화가 및 조각가,계약직,시급,9620,울산광역시 울주군 상북면 양등농공길 17 (양등리),중소,울산지사,129.0762348,35.6018192
164,에스케이케미칼,"지휘자, 작곡가 및 연주가",계약직,시급,9620,경기도 성남시 분당구 판교로 310 SK케미칼 본사  (삼평동),대기업,울산지사,127.1089096,37.4027773
165,서울한서초등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030,서울특별시 마포구 대흥로24바길 27 (염리동),"공사,공공",서울지역본부,126.9497996,37.553628
166,주식회사 한울타리,음료 조리사(바리스타 포함),계약직,월급,1087060,서울특별시 종로구 새문안로 58 광화문빌딩 2층 한울타리,중소,서울지역본부,126.9715861,37.5693106
167,서울특별시보라매병원,의료 보조원,계약직,월급,1703261,서울특별시 동작구 보라매로5길 20 (신대방동),"공사,공공",서울남부지사,126.9239058,37.4934414
168,한국청소년상담복지개발원,사무 보조원(공공기관),계약직,시급,9620,"부산광역시 해운대구 센텀중앙로 79 7~10층 (우동, 센텀사이언스파크)","공사,공공",부산지역본부,129.1265122,35.1740792
169,(주)티에이치엔,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,대구광역시 달서구 성서로71길 43  (갈산동),중소,대구지역본부,128.5016375,35.8488487
170,(주)미라콤아이앤씨,회계 사무원(일반 사업체),계약직,연봉,30000000,서울특별시 송파구 올림픽로35길 123 향군타워 10층 (신천동),중소,서울동부지사,127.1012216,37.5167619
171,(주)지에스씨넷 서울지점,총무 및 일반 사무원,계약직,연봉,26000000,서울특별시 서초구 강남대로41길 8 5층(서초동),중소,서울동부지사,127.0319387,37.487281
172,(주)이랜드이츠,주방 보조원(일반 음식점),계약직,시급,9620,서울특별시 강남구 압구정로 152 지하1층(신사동),대기업,경기동부지사,127.0260696,37.5255661
173,포케올데이 하남미사점,일반 음식점 서빙원,계약직,시급,9620,경기도 하남시 미사강변북로30번길 13 (망월동),개인,경기동부지사,127.1819989,37.5710951
174,삼성카드,공공행정 사무원,시간제,시급,9620,"서울특별시 중구 세종대로 67 (태평로2가,삼성본관빌딩) (태평로2가,삼성본관)",중소,경기서부지사,126.9754968,37.5624439
175,주식회사 박사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,경기도 안산시 단원구 별망로26번길 28 시화공단 4바 808호 (성곡동),중소,경기서부지사,126.7286406,37.3154237
176,호리바코리아(주),사무 보조원(일반사업체),계약직,연봉,24768000,경기도 안양시 만안구 일직로94번길 25 호리바코리아(주),중소,경기서부지사,126.8918561,37.4192718
177,사단법인 보성,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9620,경기도 안산시 단원구 동산로 76 (원시동) b114호,중소,경기서부지사,126.7988528,37.3130172
178,의왕도시공사,주차 관리·안내원,상용직,시급,9620,경기도 의왕시 사천2길 6 의왕도시공사,중소,경기서부지사,126.9754838,37.3464884
179,우성재활요양병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,2010580,경기도 안산시 단원구 중앙대로 861 우성요양병원 7층 영양과 (고잔동),중소,경기서부지사,126.832065,37.3174069
180,(주)시원시스템,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,"충청남도 당진시 당진중앙2로 211-5 효명프라자 501호, (주)시원시스템 (읍내동)",중소,충남지사,126.6349203,36.8969401
181,(주)케이티씨에스,각종 단체 및 기타 고객서비스 관리자,계약직,월급,1003570,"대전광역시 서구 갈마로 160 ktcs,",중소,전북지사,127.3752466,36.3365369
182,안전YCS,각종 단체 및 기타 고객서비스 관리자,계약직,시급,13500,강원도 원주시 지정면 간현로 133 나오라쇼,중소,강원지사,127.839297,37.3620629
183,한국가스안전공사,사무 보조원(공공기관),계약직,월급,1110000,충청북도 음성군 맹동면 원중로 1390 한국가스안전공사,"공사,공공",충북지사,127.5460431,36.9081145
184,모태안여성병원,콜센터 상담원(콜센터·고객센터·CS센터),상용직,시급,9620,충청북도 청주시 서원구 복대로17번길 57 (개신동),중소,충북지사,127.4451711,36.6168707
185,주식회사 밝은누리,세차원 및 운송장비 청소원,상용직,월급,1300000,충청북도 청주시 흥덕구 2순환로 765 밝은누리 (송정동),중소,충북지사,127.4473688,36.6544847
186,(주)에이엔피 청주공장,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,충청북도 청주시 흥덕구 월명로 195  (봉명동),중소,충북지사,127.4530759,36.6518029
187,주식회사 세원하드페이싱,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,전라북도 완주군 봉동읍 완주산단1로 43 .,중소,전북지사,127.1290116,35.9361635
188,중소기업경영기술지원연구소,사무 보조원(일반사업체),상용직,연봉,30000000,경상남도 김해시 평전로 118-1 201호(내동),개인,경남지사,128.8584586,35.2403059
189,롯데관광개발(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,제주특별자치도 제주시 노연로 12 제주드림타워 (노형동),중소,제주지사,126.4814595,33.4852623
190,조양산업,세탁원(다림질원),상용직,시급,9620,제주특별자치도 제주시 화남로 48 (화북일동),개인,제주지사,126.5630798,33.5138577
191,미래주택건설(주),사무 보조원(일반사업체),상용직,시급,9620,제주특별자치도 제주시 아연로 114 (오라이동),중소,제주지사,126.5037155,33.4732817
192,인천광역시남동구도시관리공단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,인천광역시 남동구 만수로19번길 10 남동구도시관리공단 (만수동),중소,인천지사,126.731212,37.4591645
193,한국방송통신대학교 인천지역대학,보안 관제원(경비 관제원),계약직,시급,9620,인천광역시 남동구 미래로 31 (구월동),"공사,공공",인천지사,126.7042388,37.4528125
194,주식회사 한빛누리,자동차 조립·검사원,계약직,시급,9620,"인천광역시 남동구 남동대로 150 (고잔동) 7층 708호, 709호",중소,인천지사,126.6940505,37.3989206
195,(주)엘림테크,전기·전자 분야 단순 종사원,상용직,시급,9620,광주광역시 북구 첨단과기로 333 (대촌동) 광주테크노파크 생활지원로봇센터 4층 402호,중소,광주지역본부,126.8616041,35.2296205
196,농업회사법인 농부마음주식회사,식품 분야 단순 종사원,상용직,시급,9620,광주광역시 광산구 사암로92번길 119-19  (우산동),중소,광주지역본부,126.8136792,35.1532538
197,재단법인 대전광역시 사회서비스원,직업 운동선수,계약직,월급,1144800,대전광역시 중구 보문로 246 대림빌딩 10층 (대흥동),중소,대전지역본부,127.4228625,36.3245851
198,나노전자,콜센터 상담원(콜센터·고객센터·CS센터),상용직,시급,10000,경기도 화성시 마도면 청원산단1길 10-9 나노전자,중소,경기지역본부,126.7744029,37.1711787
199,나노전자,전기 부품·제품 생산기계 조작원,상용직,시급,10000,경기도 화성시 마도면 청원산단1길 10-9 나노전자,중소,경기지역본부,126.7744029,37.1711787
200,주식회사 신진크린산업,세탁 기계 조작원,상용직,시급,9620,강원도 횡성군 전재로 274 (오원리) (우천면),중소,강원지사,128.098081,37.4360819
201,가치올협동조합,세차원 및 운송장비 청소원,시간제,시급,9620,전라남도 영광군 영광읍 현암길 37-4 가치올협동조합,"협회,단체",전남지사,126.5090647,35.2764372
202,(주)영광,사무 보조원(일반사업체),상용직,연봉,28000000,울산광역시 울주군 온산읍 산암로 448 -,개인,울산지사,129.3630051,35.429977
203,보령제약(주),사무 보조원(일반사업체),계약직,월급,980000,서울특별시 종로구 창경궁로 136 (원남동),중소,서울지역본부,126.9980013,37.5745122
204,주식회사 밸류링크코리아 ,사무 보조원(일반사업체),상용직,월급,760000,서울특별시 마포구 와우산로23길 8 (서교동) 2층 ,개인,서울지역본부,126.9247359,37.5534642
205,오행종합개발(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1254448,"서울특별시 양천구 목동중앙서로6길 21 2층, 오행종합개발",중소,서울남부지사,126.8655729,37.5316167
206,인헌고등학교,환경 미화원,계약직,시급,12030,서울특별시 관악구 인헌9길 74 (봉천동),"공사,공공",서울남부지사,126.9701124,37.4715313
207,대한적십자사 부산혈액원,사무 보조원(공공기관),계약직,월급,2372500,부산광역시 부산진구 전포대로 168 부산혈액원 (전포동),중소,부산지역본부,129.0659403,35.1517001
208,(주)동성모터스,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,"부산광역시 해운대구 해운대해변로 299 MINI Bldg,",중소,부산지역본부,129.1634618,35.1612092
209,대양산업,세탁원(다림질원),계약직,시급,9620,부산광역시 사하구 을숙도대로873번길 21 (감천동),중소,부산지역본부,128.997124,35.0886905
210,백스톡주식회사(트라웰),매장 정리원(매장 보조원),계약직,시급,9620,부산광역시 수영구 수영로666번길 6 (광안동)수영역 삼정그린코아 더시티,중소,부산지역본부,129.1151471,35.1649474
211,대구가톨릭대학교의료원,사무 보조원(일반사업체),계약직,시급,9620,"대구광역시 남구 두류공원로17길 33 (대명동,대구카톨릭의과대학병원)",대기업,대구지역본부,128.5679969,35.8436078
212,한국체육산업개발(주),주차 관리·안내원,상용직,연봉,27500000,서울특별시 송파구 올림픽로 424 우리금융아트홀,"공사,공공",서울동부지사,127.122959,37.520934
213,한국체육산업개발(주),환경 미화원,상용직,연봉,24100000,서울특별시 송파구 올림픽로 424 우리금융아트홀,"공사,공공",서울동부지사,127.122959,37.520934
214,미래에셋증권 주식회사,환경 미화원,상용직,월급,1020600,서울특별시 중구 을지로5길 26 센터원빌딩 동관 27층 인사팀,중소,서울동부지사,126.9850954,37.5672787
215,서울특별시강남서초교육지원청,경영 기획 사무원,계약직,시급,12030,서울특별시 강남구 선릉로116길 45 (삼성동),"공사,공공",서울동부지사,127.0466843,37.5136409
216,주)덕용푸드시스템,주방 보조원(일반 음식점),상용직,시급,9620,서울특별시 마포구 월드컵북로 14 3층 (동교동),중소,서울동부지사,126.9205166,37.5564262
217,남한고등학교,단체 급식 보조원,계약직,시급,9620,경기도 하남시 신평로 25 (덕풍동),"공사,공공",경기동부지사,127.2027372,37.53646
218,키요이미즈,주방 보조원(일반 음식점),상용직,월급,1200000,서울특별시 동대문구 한천로46길 42 (장안동),개인,서울북부지사,127.0707083,37.5814788
220,에이치엘위코(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,경기도 안산시 단원구 엠티브이1로 113 주식회사 에이치엘위코 (목내동),중소,경기서부지사,126.7682042,37.2967884
